Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.369308471679688,28.62808414355585,28.35592411002363,28.59685283170581,147544800
2015-06-15,28.313541412353516,28.384927519681423,28.043612640833025,28.130614405952066,175955600
2015-06-16,28.46523666381836,28.521007112494328,28.19084700944085,28.338080108916312,125976400
2015-06-17,28.3983154296875,28.527701587513736,28.273388457264044,28.49200938252072,131672400
2015-06-18,28.5277042388916,28.62362949532071,28.380471113895364,28.382702408783295,141628800
2015-06-19,28.242155075073242,28.514315138913368,28.197539396598714,28.489776005158664,218867600
2015-06-22,28.467472076416016,28.56785821776298,28.34923898043604,28.4407016444665,136157200
2015-06-23,28.33807945251465,28.46746729892082,28.304616843688365,28.4384672789935,121075600
2015-06-24,28.579004287719727,28.95601300514302,28.35815382281686,28.378230364181324,221123600
2015-06-25,28.44292449951172,28.822162812047033,28.44292449951172,28.746315830331476,127752400
2015-06-26,28.275619506835938,28.552240475555756,28.222080348820942,28.480854364209378,176267200
2015-06-29,27.78038215637207,28.21316148452477,27.76922908520098,27.987848342323893,196645600
2015-06-30,27.98115348815918,28.13508049264948,27.85399691548697,28.012384807623985,177482800
2015-07-01,28.242155075073242,28.318003770854787,28.106075043153183,28.309080294764073,120955200
2015-07-02,28.206464767456055,28.26223522028511,28.05699866037003,28.20423347278873,108844000
2015-07-06,28.10831069946289,28.15962026945185,27.851766253476693,27.87184450329126,112241600
2015-07-07,28.03915023803711,28.141767655400127,27.61083191524409,28.08376591446313,187787200
2015-07-08,27.343137741088867,27.804917025746732,27.33644555901804,27.769224820709265,243046400
2015-07-09,26.785430908203125,27.675526788735418,26.595811723906333,27.62867981628414,314380000
2015-07-10,27.50153160095215,27.628688193870396,27.039752215935398,27.202602723627663,245418000
2015-07-13,28.03246307373047,28.054770915935904,27.73353254184397,27.891920434075615,165762000
2015-07-14,28.021305084228516,28.190847729085604,27.894148526080468,28.117230326479085,127072400
2015-07-15,28.291229248046875,28.364846638656477,28.014608337185734,28.045839647993663,134596800
2015-07-16,28.668243408203125,28.681631176702723,28.40946938252491,28.496471156000958,144889600
2015-07-17,28.91585922241211,28.91585922241211,28.623622635365845,28.79539655900322,184658800
2015-07-20,29.462421417236328,29.663193719656736,29.156796969560496,29.217030021870166,235600800
2015-07-21,29.16794776916504,29.652034906839845,29.072024221109125,29.636420949603064,307025600
2015-07-22,27.93431282043457,27.996775473476976,27.21375761117045,27.21375761117045,461802400
2015-07-23,27.920923233032227,28.351469539872234,27.898613687990725,28.15292684325403,203998000
2015-07-24,27.7736873626709,28.050308350612383,27.639838607343037,27.956614392080805,168649200
2015-07-27,27.387758255004883,27.57514789594571,27.24275641260931,27.459144379653896,177822000
2015-07-28,27.523836135864258,27.642070937846118,27.338679506679952,27.523836135864258,134472400
2015-07-29,27.436832427978516,27.55060463216349,27.276213246065424,27.47252633594996,148046800
2015-07-30,27.298524856567383,27.343140542930758,27.151290028005434,27.28737008398687,134513200
2015-07-31,27.05982208251953,27.358750867204524,26.972820319694556,27.34982739127645,171540000
2015-08-03,26.421804428100586,27.343131492175804,26.216567913617403,27.104434074985534,279904000
2015-08-04,25.5741024017334,26.25673229818468,25.26401877543825,26.1942696543237,496554400
2015-08-05,25.743642807006836,26.198729931797953,25.007472107672537,25.197091317507358,397250400
2015-08-06,25.79966163635254,26.106667700331585,25.57333038339867,25.98789944271197,211612000
2015-08-07,25.887062072753906,26.05064970055352,25.658489382480674,25.676417121630855,154681600
2015-08-10,26.82823944091797,26.88874340445432,26.113386881257618,26.113386881257618,219806400
2015-08-11,25.432151794433594,26.48314180457779,25.396298032277432,26.400227308211978,388331200
2015-08-12,25.82431983947754,25.8646564026347,24.56716561571015,25.217031706716167,404870000
2015-08-13,25.80415153503418,26.084266072518957,25.667455503966934,26.003592948948665,194143200
2015-08-14,25.985660552978516,26.06409226748677,25.548682636658828,25.61815048241141,171718000
2015-08-17,26.254568099975586,26.36437248612328,25.882575288173083,26.003584936240777,163538800
2015-08-18,26.106674194335938,26.317320867981202,25.99686977729429,26.09098784904427,138242800
2015-08-19,25.77277374267578,26.111150806013878,25.698823109092043,26.01703275037082,193146000
2015-08-20,25.243913650512695,25.62486860467399,25.01533931026963,25.564364637952508,274006400
2015-08-21,23.69993019104004,25.075852599969778,23.675279976084997,24.746437645282736,513102000
2015-08-24,23.108325958251953,24.381166289894818,20.61642679920939,21.259570294192415,648825200
2015-08-25,23.247257232666016,24.898812593986147,23.193475738649916,24.898812593986147,414406400
2015-08-26,24.580602645874023,24.625420271963097,23.540817991525316,23.997963248618984,387098400
2015-08-27,25.30442237854004,25.376131620216796,24.654556414147635,25.14980034129892,338464400
2015-08-28,25.387332916259766,25.391813995177866,24.99517268813353,25.136349754773125,212657600
2015-08-31,25.268566131591797,25.66520746167961,25.09825605819991,25.104978531809078,224917200
2015-09-01,24.139144897460938,25.071364966794416,24.05847179313516,24.683687496818415,307383600
2015-09-02,25.17444610595703,25.17444610595703,24.455112372767545,24.70161446705182,247555200
2015-09-03,24.732988357543945,25.273048177563375,24.659037725648208,25.208061414050434,212935600
2015-09-04,24.486488342285156,24.75091649826802,24.316179957517583,24.419261888197923,199985200
2015-09-08,25.167728424072266,25.22375132713337,24.7217865944172,25.042237668314055,219374400
2015-09-09,24.683687210083008,25.55092050698643,24.59853131779331,25.492657928736982,340043200
2015-09-10,25.22598648071289,25.385091280879728,24.62766243437784,24.710575216197196,251571200
2015-09-11,25.5935001373291,25.5935001373291,25.04447642895034,25.051198903061266,199662000
2015-09-14,25.840003967285156,26.194069134635672,25.739163422891462,26.124601280039276,233453600
2015-09-15,26.057374954223633,26.113397862780076,25.640564377789012,25.978943224181307,173364800
2015-09-16,26.08650016784668,26.11563145610736,25.869131074034687,26.050644696433867,148694000
2015-09-17,25.52851676940918,26.104432160571655,25.483699129582153,25.918437416574463,256450400
2015-09-18,25.423187255859375,25.6136664530352,25.069123884043652,25.14531419516762,297141200
2015-09-21,25.81759262084961,25.853448096928165,25.470251672175387,25.472491357167897,200888000
2015-09-22,25.411989212036133,25.586780396323462,25.214787498741032,25.407506422361248,201384800
2015-09-23,25.618148803710938,25.70778577571087,25.389576149309995,25.46352506975313,143026800
2015-09-24,25.770532608032227,25.88257840198019,25.18117234735185,25.378372329214343,200878000
2015-09-25,25.705541610717773,26.14924363396979,25.55091789342523,26.09322074621833,224607600
2015-09-28,25.196857452392578,25.674171895678256,25.196857452392578,25.51282568676956,208436000
2015-09-29,24.439428329467773,25.436636933681488,24.170519104557986,25.28425458365043,293461600
2015-09-30,24.717300415039062,24.995173478183187,24.36547672478694,24.688167417260352,265892000
2015-10-01,24.555965423583984,24.56492929547838,24.04727637910049,24.441678194035134,255716400
2015-10-02,24.7352294921875,24.87640829038758,24.10105158150218,24.20413350942164,232079200
2015-10-05,24.82486915588379,24.957084099471995,24.441672694460394,24.623186357849537,208258800
2015-10-06,24.943634033203125,25.039993484121485,24.598532783627668,24.791251685464392,192787200
2015-10-07,24.82486915588379,25.046719378879786,24.51786473357705,25.039996903892536,187062400
2015-10-08,24.538026809692383,24.69265053942736,24.248948480471036,24.69265053942736,247918400
2015-10-09,25.125150680541992,25.161004447325563,24.535788681322458,24.65007587545633,211064400
2015-10-12,25.008621215820312,25.266326887429173,24.972767450292462,25.261845807869374,121868800
2015-10-13,25.05119514465332,25.199094681953888,24.8024533817687,24.833826062701636,132197200
2015-10-14,24.697141647338867,24.990701174886457,24.551481726379123,24.939161050501177,177849600
2015-10-15,25.066879272460938,25.120660762215397,24.75987325365055,24.858474076269335,150694000
2015-10-16,24.883129119873047,25.098256830400224,24.76884193595193,25.048956409505504,156930400
2015-10-19,25.037750244140625,25.042231322989416,24.674721308804738,24.82934502917273,119036800
2015-10-20,25.494901657104492,25.584538642829024,24.833832093042265,24.950358977705847,195871200
2015-10-21,25.492666244506836,25.900512973708693,25.479219583100374,25.546447761081918,167180800
2015-10-22,25.88258171081543,25.88258171081543,25.56885310571736,25.620394929783124,166616400
2015-10-23,26.68482780456543,26.71844188608165,26.068575912273154,26.151488709038865,237467600
2015-10-26,25.833280563354492,26.471941310810404,25.75260744686708,26.460737756104727,265335200
2015-10-27,25.669692993164062,26.115634790275454,25.54420053688064,25.8601705077346,279537600
2015-10-28,26.727397918701172,26.73412210120959,26.00806426175372,26.2030245221103,342205600
2015-10-29,27.0097599029541,27.045615379108888,26.50331241520856,26.599671870270544,204909200
2015-10-30,26.778945922851562,27.164383744411797,26.76774065909424,27.112841924684606,197461200
2015-11-02,27.155420303344727,27.195756859950347,26.803596557828087,27.070266110369857,128813200
2015-11-03,27.46690559387207,27.673069442414718,27.047853713081217,27.068022844831653,182076000
2015-11-04,27.339168548583984,27.747015092970628,27.25401437678732,27.592391379490792,179544400
2015-11-05,27.213144302368164,27.611485208849075,27.046607179020967,27.42244163026454,158210800
2015-11-06,27.244653701782227,27.4134418290614,27.145632501339545,27.255906930401487,132169200
2015-11-09,27.134370803833008,27.413433273076155,27.01734516092494,27.222140465264328,135485600
2015-11-10,26.279184341430664,26.57175110364436,26.119398460129865,26.308442047852964,236511600
2015-11-11,26.130651473999023,26.42546750582627,25.92810538774302,26.189165169362212,180872000
2015-11-12,26.042884826660156,26.29044042006532,26.02713133572533,26.164412492586706,130102400
2015-11-13,25.282203674316406,26.009118445553383,25.266450188475414,25.92584903925033,183249600
2015-11-16,25.69630241394043,25.70980491355159,24.980640745523743,25.066159438063565,152426800
2015-11-17,25.586027145385742,25.892096384430133,25.502757727542303,25.86283868024117,110467600
2015-11-18,26.39621353149414,26.441223013208187,25.99337231724725,26.051886017076846,186698800
2015-11-19,26.731536865234375,26.94983644140062,26.276934951724414,26.474979060688888,173183200
2015-11-20,26.848562240600586,26.988092643508082,26.74728834619848,26.826055786065844,137148400
2015-11-23,26.499736785888672,26.945338210890085,26.407465116019043,26.84181331206017,129930000
2015-11-24,26.754039764404297,26.859813920179256,26.35795157371696,26.405212037935286,171212800
2015-11-25,26.5627498626709,26.83281189570902,26.53799413338403,26.828309917474165,85553200
2015-11-27,26.513235092163086,26.648266950315282,26.465974628610375,26.621260235284563,52185600
2015-11-30,26.623517990112305,26.873324587376725,26.499739327683326,26.55375105446968,156721200
2015-12-01,26.407461166381836,26.738286131114823,26.299437739327033,26.72478363198333,139409600
2015-12-02,26.168914794921875,26.580758297623625,26.12390530788423,26.407468166824764,133546400
2015-12-03,25.925853729248047,26.283685425226995,25.7053048875768,26.22967370928731,166278000
2015-12-04,26.78779411315918,26.837305559561578,25.90559546617463,25.94610467532194,231108000
2015-12-07,26.619007110595703,26.9745877701295,26.513232964797563,26.77654369346573,128336800
2015-12-08,26.607757568359375,26.691025267759507,26.29943734579293,26.447969985021057,137238000
2015-12-09,26.020381927490234,26.486237154696642,25.898854252957886,26.474983924516998,185445600
2015-12-10,26.14415740966797,26.317447529515086,25.99562473822935,26.114901416642635,116850800
2015-12-11,25.471250534057617,25.968612614008652,25.39698335529081,25.92360313918105,187544800
2015-12-14,25.313718795776367,25.358728276188195,24.708331497328068,25.24620285815701,257274800
2015-12-15,24.86587142944336,25.385740133547106,24.834364443376703,25.19219623799367,213292400
2015-12-16,25.057147979736328,25.2034313007055,24.48552062450435,24.996385036841883,224954000
2015-12-17,24.526031494140625,25.261946691270026,24.526031494140625,25.210184263281878,179091200
2015-12-18,23.862136840820312,24.647563678113645,23.812625388457732,24.51028426520113,385813200
2015-12-21,24.15470314025879,24.163705378434678,23.7586132455266,24.14344991328859,190362400
2015-12-22,24.132204055786133,24.242478494517847,23.956662945741538,24.170462289243822,131157600
2015-12-23,24.44277572631836,24.49678745567982,24.12545316769071,24.141206660296216,130629600
2015-12-24,24.312236785888672,24.5305363288565,24.294232310447736,24.5305363288565,54281600
2015-12-28,24.03992462158203,24.235719421321342,23.89589225752135,24.213212969373373,106816800
2015-12-29,24.472026824951172,24.62731244741854,24.048931881781158,24.071436621428216,123724800
2015-12-30,24.152448654174805,24.463018099766103,24.120941683622114,24.43601310615015,100855200
2015-12-31,23.688846588134766,24.087185730146636,23.589823691295113,24.082685469836317,163649200
2016-01-04,23.7091007232666,23.7136027006519,22.955180909349973,23.092462030579718,270597600
2016-01-05,23.114971160888672,23.82163064861039,23.047456940285645,23.79912590840938,223164000
2016-01-06,22.662616729736328,23.0384529014461,22.475825855355314,22.63110975251536,273829600
2016-01-07,21.70615005493164,22.534337108884632,21.70164979418796,22.20801411942277,324377600
2016-01-08,21.820924758911133,22.304784308939336,21.775915286955563,22.178756413862704,283192000
2016-01-11,22.17425537109375,22.293532022104593,21.906444365766593,22.273278273971293,198957600
2016-01-12,22.496084213256836,22.66037209985096,22.244026626852737,22.628865116175675,196616800
2016-01-13,21.91770362854004,22.772897603259665,21.89744987482916,22.577102732378627,249758400
2016-01-14,22.39706039428711,22.61311072662906,21.546368434822075,22.04598160898453,252680400
2016-01-15,21.859188079833984,21.989717982749493,21.460848837421395,21.649890724125214,319335600
2016-01-19,21.7534122467041,22.201262880477753,21.492352481407988,22.147251166520476,212350800
2016-01-20,21.782669067382812,22.09774055868971,21.024247186087106,21.40233263225508,289337600
2016-01-21,21.672395706176758,22.027974714138363,21.36632643874029,21.84343310144887,208646000
2016-01-22,22.824657440185547,22.833659680480253,22.138253358481553,22.196765344894477,263202000
2016-01-25,22.379053115844727,22.84940848500449,22.32729067401783,22.847157496142078,207178000
2016-01-26,22.50283432006836,22.703129441961522,22.070737094209072,22.489331818323304,300308000
2016-01-27,21.024250030517578,21.746663054200553,21.006245550406682,21.61388387663656,533478800
2016-01-28,21.175037384033203,21.27180933526747,20.79245155841048,21.10752314733615,222715200
2016-01-29,21.906442642211914,21.906442642211914,21.233541274149022,21.332564169235646,257666000
2016-02-01,21.701650619506836,21.764664574323376,21.46984854985964,21.710652858337983,163774000
2016-02-02,21.262802124023438,21.613880852048318,21.217790930044938,21.474348726217194,149428800
2016-02-03,21.683643341064453,21.79391774774974,21.17277880164377,21.379825117012427,183857200
2016-02-04,21.857877731323242,22.023057072641603,21.53883506702146,21.69043691265648,185886800
2016-02-05,21.274091720581055,21.930280836238957,21.19942327595188,21.839771695058854,185672400
2016-02-08,21.498104095458984,21.65423060804116,21.052347960750858,21.072711612963058,216085600
2016-02-09,21.49356460571289,21.7085239195813,21.253716974173752,21.335174986077117,177324800
2016-02-10,21.330663681030273,21.801309921553056,21.292197849935643,21.70401287881343,169374400
2016-02-11,21.20168113708496,21.432479494048906,20.95051913314548,21.22204651037848,200298800
2016-02-12,21.26730728149414,21.382706498346476,21.045561662323756,21.312562722572782,161405600
2016-02-16,21.86693572998047,21.91445266409181,21.407603640585005,21.500374304425495,196231600
2016-02-17,22.20180892944336,22.222172580506005,21.75605281989877,21.87371349855906,179452800
2016-02-18,21.78094482421875,22.37603960702868,21.742477269354197,22.364725315659374,156084000
2016-02-19,21.731164932250977,21.89408106229437,21.67686013100935,21.722113844324287,141496800
2016-02-22,21.921232223510742,21.925758630555652,21.704011295953993,21.79225724382647,137123200
2016-02-23,21.425695419311523,21.83524717134706,21.394017478619176,21.812620317469428,127770400
2016-02-24,21.74472999572754,21.808085853704824,21.115694368213543,21.26503465600371,145022800
2016-02-25,21.894081115722656,21.894081115722656,21.552409882510005,21.733428188848517,110330800
2016-02-26,21.928020477294922,22.179180810555707,21.853350302540388,21.993637838519774,115964400
2016-02-29,21.878238677978516,22.226697740378793,21.86918759146339,21.916704500929125,140865200
2016-03-01,22.747119903564453,22.80142469069322,22.043413968591395,22.095457279065084,201628400
2016-03-02,22.796894073486328,22.828572001587254,22.54573212474499,22.742589300501542,132678400
2016-03-03,22.966604232788086,23.014121137835684,22.729017981232012,22.758434441250582,147822800
2016-03-04,23.30828094482422,23.475721753965253,22.937194975204367,23.163466992110056,184220400
2016-03-07,23.050334930419922,23.267555896684534,22.844426531146482,23.167995639777043,143315600
2016-03-08,22.860261917114258,23.02544125138635,22.717711165909574,22.80369391208277,126247600
2016-03-09,22.88062286376953,22.98470776570407,22.68829030286975,22.923613365367988,108806800
2016-03-10,22.891944885253906,23.134055930864985,22.661148133659346,22.946251424950535,134054400
2016-03-11,23.138565063476562,23.14308974191366,22.96659793546768,23.134038658721863,109632800
2016-03-14,23.197399139404297,23.28564678653803,23.02995838276895,23.059374840586177,100304400
2016-03-15,23.66352081298828,23.79928363696549,23.498341530832064,23.523231583298315,160270800
2016-03-16,23.978044509887695,24.054976162517963,23.66578803991725,23.670314446729847,153214000
2016-03-17,23.9395751953125,24.09117700139507,23.74950584220155,23.87621759339676,137682800
2016-03-18,23.96672248840332,24.097960622541894,23.801544945709797,24.06175628499284,176820800
2016-03-21,23.9644718170166,24.35818467062962,23.790241385061908,23.968996498091382,142010800
2016-03-22,24.14774513244629,24.27672008745704,23.806073971295017,23.815125057334843,129777600
2016-03-23,24.014245986938477,24.22694221270348,23.96220439530553,24.093442565514504,102814000
2016-03-24,23.9101619720459,24.041400147165657,23.733670087176467,23.86490826229623,104532000
2016-03-28,23.801549911499023,24.02782188943492,23.772133449523714,23.984829661205282,77645600
2016-03-29,24.36496925354004,24.389859311874833,23.731406957175352,23.733670160565346,124760400
2016-03-30,24.790355682373047,24.984949708411346,24.5731348053271,24.58444909398996,182404400
2016-03-31,24.661380767822266,24.867289082816846,24.636490713782962,24.826560060417812,103553600
2016-04-01,24.887657165527344,24.88992036893003,24.48263007236564,24.61386824862732,103496000
2016-04-04,25.143346786499023,25.385457772131094,24.951014193778747,24.98495534110106,149424800
2016-04-05,24.846925735473633,25.055097270450286,24.75867980079629,24.779045176816258,106314800
2016-04-06,25.10714340209961,25.111669809286663,24.70890415924688,24.941965792461293,105616400
2016-04-07,24.55956268310547,24.98495341463235,24.464528858985368,24.87860530017105,127207600
2016-04-08,24.58671760559082,24.837877950218115,24.475843076973312,24.64328560848277,94326800
2016-04-11,24.668170928955078,25.027944281096357,24.62518042590393,24.656858365549297,117630000
2016-04-12,24.989482879638672,25.003058648654925,24.586718953183524,24.74058227221714,108929200
2016-04-13,25.35151481628418,25.419395379767877,25.070938022651205,25.070938022651205,133029200
