Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle
2015-03-20,27.96917533874512,28.524558373785165,27.80478193325487,28.491236645908533,274780400,51.85550236618168,0.22952410270740486,0.33515747058694434,29.500312546165667,27.11848876151256,28.309400653839113
2015-03-23,28.26019287109375,28.402371208638087,28.106906162375846,28.240199836860707,150838800,54.95163899559474,0.22772151440063482,0.31367027934968245,29.292056420035244,27.198117682747956,28.2450870513916
2015-03-24,28.144678115844727,28.444583846778304,28.11579702412687,28.264641425158008,131369200,53.48142873103947,0.2144992608708982,0.2938360756539256,29.097345054405743,27.27108832572121,28.184216690063476
2015-03-25,27.409343719482425,28.17355357044147,27.409343719482425,28.11135075836797,206620800,45.19251832584334,0.14303635528028025,0.26367613157919656,29.074378957573362,27.17386990564685,28.124124431610106
2015-03-26,27.60039710998535,27.74257545518956,27.23606488853712,27.27161032228796,190291600,47.47051024101486,0.10065758170632222,0.2310724216046217,28.946976693242934,27.16398064318285,28.055478668212892
2015-03-27,27.38046264648437,27.70258505848325,27.304931149287167,27.67370566747833,158184800,45.14435341653618,0.04876311436247249,0.19461056015619188,28.90643009168129,27.088784942803574,27.997607517242432
2015-03-30,28.073579788208008,28.0802441318484,27.54707460692801,27.558182976261453,188398800,52.966414654750366,0.0628407468161889,0.1682565974881913,28.822331837818602,27.11245705683472,27.96739444732666
2015-03-31,27.642601013183597,28.10023735860415,27.62705031294792,28.01137548801493,168362400,48.34975288424049,0.0387740238441765,0.14236008275938836,28.700863273242124,27.124402801892156,27.91263303756714
2015-04-01,27.60262107849121,27.79589557467753,27.347143763734493,27.729248729123714,162485600,47.9323770213303,0.016287177450823975,0.11714550169767549,28.605756856366966,27.124205301836156,27.86498107910156
2015-04-02,27.84032440185547,27.89364085892032,27.589291125563008,27.77589957273979,128880400,50.6595580263711,0.017445757468557588,0.09720555285185191,28.58691950009362,27.11882772280677,27.852873611450196
2015-04-06,28.29129219055176,28.326837619766778,27.62038831566212,27.651489718775583,148776000,55.429257669068335,0.054129303219266234,0.08859030292533479,28.61101283948283,27.111396027399497,27.861204433441163
2015-04-07,27.993608474731445,28.46235156172454,27.986944130091175,28.355718657681365,140049200,51.86509580174959,0.05850626568535944,0.08257349547733972,28.580556616034233,27.11674868181733,27.848652648925782
2015-04-08,27.90252113342285,28.08024487808575,27.762564828557807,27.9580595917676,149316800,50.788940034670546,0.05400254505514113,0.07685930539290001,28.58780036459692,27.13371929635279,27.860759830474855
2015-04-09,28.115798950195312,28.12024297764084,27.693707867462628,27.95806987387628,129936000,53.23567520653517,0.0668721904001508,0.07486188239435017,28.566827914218276,27.250663426418928,27.908745670318602
2015-04-10,28.23575592041016,28.260192981167595,27.82699362210292,27.98027863651839,160752000,54.60282945441228,0.08576238662320534,0.07704198324012121,28.599464990243714,27.27689723814984,27.938181114196777
2015-04-13,28.18021774291992,28.562324360961306,28.1269012893116,28.51789087563862,145460400,53.81834559850038,0.09515465284862401,0.08066451716182177,28.604683327420005,27.344101310031164,27.974392318725585
2015-04-14,28.05803680419922,28.277968679310423,27.97139692324936,28.213543848237517,102098400,52.046772081853696,0.09168225488969384,0.08286806470739619,28.612615205601262,27.36616058175225,27.989387893676756
2015-04-15,28.164669036865234,28.24242255699414,27.993611292581647,28.082473184828803,115881600,53.485847892842365,0.0964231781272531,0.08557908739136758,28.60590416041563,27.367095412338276,27.986499786376953
2015-04-16,28.029146194458008,28.23574930845471,28.01581750803857,28.053583249493037,113476000,51.375609609856404,0.08822779804297198,0.08610882952168847,28.526743194177595,27.395160797521623,27.96095199584961
2015-04-17,27.71369171142578,28.022485415343912,27.64926689403936,27.891415462484822,207828000,46.7518010559899,0.05563701103370633,0.08001446582409205,28.48010054090117,27.380710883354205,27.930405712127687
2015-04-20,28.34682846069336,28.46234770691129,27.806994584251576,27.8958564555188,188217200,55.42333504839627,0.07997551390495872,0.08000667544026538,28.52818313438741,27.370393602062784,27.949288368225098
2015-04-21,28.193552017211918,28.480129054206348,28.14023386134807,28.457915698279347,129740400,53.16604214970336,0.08590555896619989,0.08118645214545228,28.518385678655505,27.37352697240651,27.945956325531007
2015-04-22,28.573429107666016,28.628967574063932,28.06247623374485,28.2113189169154,150618000,57.75794478882198,0.11987621050093011,0.08892440381654784,28.59722197759417,27.33756577264997,27.96739387512207
2015-04-23,28.806686401367188,28.973301771970316,28.466791316520684,28.502336742467637,183083600,60.32994736985769,0.16373270210685575,0.10388606347460942,28.712358162697,27.362163855735616,28.03726100921631
2015-04-24,28.94220733642578,29.019962550671096,28.70894508348904,28.98886114293281,178103600,61.785766279076675,0.2070380883314762,0.1245164684459828,28.854929416253132,27.35377362482353,28.10435152053833
2015-04-27,29.46871566772461,29.57535198830014,29.13548479297552,29.39318414966676,387816800,66.87227438905859,0.28060806592353416,0.1557347879414931,29.096037554249747,27.32149078895094,28.208764171600343
2015-04-28,29.00441169738769,29.888583241459457,28.784481513019248,29.8708139130615,475696000,59.36769116417622,0.29801205568048417,0.1841902414892913,29.20480332297104,27.305808211147614,28.255305767059326
2015-04-29,28.5778751373291,29.23322840880269,28.502343631285196,28.91554998584197,253544400,53.43508477866982,0.27422580291352716,0.2021973537741385,29.217780676895902,27.386358269637302,28.302069473266602
2015-04-30,27.80255889892578,28.57787547888214,27.675931252944945,28.57787547888214,332781600,44.692542543915955,0.1906161806974005,0.19988111915879092,29.20098920037519,27.42314352820147,28.31206636428833
2015-05-01,28.6467399597168,28.908883280787258,27.835879715578056,28.013601789062115,234050400,53.595129239330426,0.19027988118151384,0.19796087156333553,29.22506917778686,27.47970510657593,28.352387142181396
2015-05-04,28.591205596923828,29.00663568546865,28.493457340795636,28.768929390811504,203953200,52.99084091793448,0.18341787534163245,0.1950522723189949,29.245639487394914,27.489126137605087,28.3673828125
2015-05-05,27.946956634521484,28.53566301536573,27.942512608119188,28.46901617852702,197085600,46.448050786724394,0.12455834812055144,0.18095348747930623,29.247503168904643,27.482597272074358,28.3650502204895
2015-05-06,27.77145767211914,28.15800495791627,27.404903422444445,28.11579517734717,288564000,44.824437720457595,0.06302394833267755,0.1573675796499805,29.2564030677167,27.46059102713193,28.358497047424315
2015-05-07,27.94322967529297,28.126156702399538,27.66660698885533,27.833918356403263,175763600,46.785134884221236,0.02779762455453394,0.13145358863089118,29.260168723480668,27.439568443877732,28.3498685836792
2015-05-08,28.469701766967773,28.469701766967773,28.13284775066337,28.26000431679456,222201600,52.37160358378104,0.04187964458213145,0.11353879982113924,29.271712400645338,27.451419351368823,28.36156587600708
2015-05-11,28.179697036743164,28.45631803271888,28.02577002755684,28.41839452963739,168143200,49.301327508422034,0.02930102487549746,0.09669124483201089,29.271707143705743,27.45137253769074,28.361539840698242
2015-05-12,28.07930564880371,28.30461703231228,27.845069087437743,28.01907261211921,192640000,48.24687551952061,0.011103636325263011,0.07957372313066131,29.271398312078873,27.453808253778064,28.362603282928468
2015-05-13,28.110538482666016,28.373775078379587,28.079307166393143,28.14176979893889,138776800,48.615092146064484,-0.000788605978069512,0.06350125730891515,29.271352098827208,27.448441411609807,28.359896755218507
2015-05-14,28.76639747619629,28.76639747619629,28.367082551285613,28.422853001376712,180814000,55.73693058887135,0.04222233307988432,0.05924547246310899,29.31135476506875,27.482163873542092,28.39675931930542
2015-05-15,28.726247787475582,28.886866975073342,28.60132250911256,28.79317301630108,152832000,55.232262600589706,0.07223637189595067,0.06184365234967733,29.31608061916052,27.578693627055298,28.44738712310791
2015-05-18,29.04302215576172,29.161255245868418,28.634782024202263,28.63924461362847,203531600,58.43035877410395,0.12019818813197958,0.07351455950613778,29.387025710461792,27.577367905260864,28.482196807861328
2015-05-19,29.01624870300293,29.19694439982408,28.92032176772833,29.154558317071896,178532800,58.052882901072905,0.1542695557534408,0.0896655587555984,29.44654676709203,27.600116517209727,28.52333164215088
2015-05-20,29.01402473449707,29.219259627089205,28.85340553091038,29.000640368191327,145819600,58.0193529854522,0.17902817898627532,0.10753808280173377,29.493010574191846,27.597712272793014,28.54536142349243
2015-05-21,29.31072235107422,29.36426321724016,28.962715230892304,29.01625609705825,158921600,61.23602705965289,0.22005393949124397,0.13004125413963583,29.570060950598453,27.57106549135711,28.570563220977782
2015-05-22,29.5672607421875,29.66318768776386,29.312947622321087,29.35756670619373,182384000,63.81756612051164,0.27015349314387294,0.15806370194048325,29.681698345037585,27.52193343749415,28.60181589126587
2015-05-26,28.91585922241211,29.649800184525905,28.80431833245809,29.58064537738767,282790400,53.98619247806533,0.2543629539079397,0.17732355233397457,29.5902986565904,27.558047481410092,28.574173069000246
2015-05-27,29.45572853088379,29.50480681445694,29.011797789416416,29.07649003378511,183332800,59.548254029181855,0.28215922322900155,0.19829068651297996,29.668597712904834,27.524880108445267,28.59673891067505
2015-05-28,29.39772605895996,29.435649565163278,29.246032034146715,29.415573015518973,122933200,58.72690587342422,0.29609445957233405,0.21785144112485078,29.764853744059536,27.510609169453645,28.63773145675659
2015-05-29,29.06310272216797,29.324108074389464,28.978330531136447,29.275029795787933,203538000,54.091559785583144,0.27694448443259034,0.2296700497863987,29.77369874207526,27.62781855376214,28.7007586479187
2015-06-01,29.12110137939453,29.31072230161509,29.011793458266705,29.06310132744831,128451200,54.758108955158065,0.2634115536667352,0.23641835056246602,29.812458454378785,27.636494983426388,28.724476718902586
2015-06-02,28.99170684814453,29.147863398387827,28.8489346587853,28.969397310699417,134670400,52.912331985953564,0.23948491819586337,0.2370316640891455,29.83666953149644,27.652334031430804,28.744501781463622
2015-06-03,29.02739906311035,29.210327749922357,28.978320800988,29.14786512612257,123934000,53.37915598484645,0.22085704808694118,0.23379674088870467,29.83290650034298,27.764141305443154,28.798523902893066
2015-06-04,28.857866287231445,29.130026398016824,28.7574801423585,28.906944563206427,153800400,50.80284163092986,0.1902216914005841,0.2250817309910806,29.773646058426543,27.932042608870823,28.852844333648683
2015-06-05,28.699481964111328,28.931489021193062,28.634789717862343,28.88910292015164,142507200,48.45014756057629,0.15141721589712986,0.21034882797229046,29.716114929484995,28.065198966694204,28.8906569480896
2015-06-08,28.50986099243164,28.82440721657592,28.29347132651328,28.755248984037564,210699200,45.720258558787094,0.10416283745248833,0.18911162986833005,29.714203228908442,28.071126589817144,28.892664909362793
2015-06-09,28.425085067749023,28.572319885753103,28.02353881333458,28.26446588519156,224301600,44.51270954641818,0.05919038356872619,0.16312738060840928,29.690035961531297,28.119832660294872,28.904934310913085
2015-06-10,28.75078773498535,28.85340347197949,28.521012017263367,28.53662767749891,156349200,49.978877657303045,0.049262999894388315,0.1403545044656051,29.631541903386744,28.24547492705759,28.938508415222167
2015-06-11,28.68608856201172,29.04078781592689,28.66154942724008,28.81770601035133,141563600,48.9473502995794,0.03576254589643213,0.1194361127517705,29.56110335863929,28.373468479739618,28.967285919189454
2015-06-12,28.369308471679688,28.62808414355585,28.35592411002363,28.59685283170581,147544800,44.14334654534539,-0.0004924898936522482,0.09545039222268596,29.59123774950156,28.303625188425684,28.94743146896362
2015-06-15,28.31354141235352,28.384927519681423,28.043612640833025,28.130614405952063,175955600,43.336971172599405,-0.03334047434901066,0.06969221890834665,29.622038653167415,28.231553647247623,28.92679615020752
2015-06-16,28.46523666381836,28.521007112494328,28.19084700944085,28.338080108916312,125976400,46.21510668602454,-0.04659508057924455,0.04643475901082841,29.61896825454885,28.176845496671856,28.897906875610353
2015-06-17,28.3983154296875,28.527701587513736,28.273388457264044,28.49200938252072,131672400,45.126135876710265,-0.06178719153839651,0.02479036890098342,29.617495696041185,28.116524727847978,28.86701021194458
2015-06-18,28.5277042388916,28.62362949532071,28.380471113895364,28.38270240878329,141628800,47.692474227579034,-0.06266410062642436,0.007299474995501865,29.60398679864617,28.08140157568244,28.842694187164305
2015-06-19,28.24215507507324,28.514315138913368,28.197539396598717,28.489776005158664,218867600,42.921647791538874,-0.0854158675313137,-0.011243593509861247,29.561578876893147,28.016952769835367,28.789265823364257
2015-06-22,28.467472076416016,28.56785821776298,28.34923898043604,28.4407016444665,136157200,47.39343815518678,-0.08429391992767421,-0.025853658793423842,29.429996970430732,28.038555809720638,28.734276390075685
2015-06-23,28.33807945251465,28.46746729892082,28.304616843688365,28.4384672789935,121075600,45.203257292430436,-0.09277620539355524,-0.03923816811345013,29.416364735235845,27.994410067925777,28.70538740158081
2015-06-24,28.579004287719727,28.95601300514302,28.35815382281686,28.378230364181324,221123600,49.85039963162926,-0.07914551677760784,-0.04721963784628167,29.284764227809013,28.0383381510362,28.661551189422607
2015-06-25,28.44292449951172,28.822162812047036,28.44292449951172,28.74631583033148,127752400,47.40498780571817,-0.07841962684407022,-0.05345963564583939,29.14338345706143,28.084238765838965,28.613811111450197
2015-06-26,28.275619506835938,28.55224047555576,28.222080348820946,28.480854364209375,176267200,44.513789432077346,-0.09030350592048464,-0.06082840970076844,29.081139716697283,28.067734184669906,28.574436950683594
2015-06-29,27.78038215637207,28.21316148452477,27.76922908520098,27.987848342323893,196645600,37.268092146661424,-0.1380912510353589,-0.07628097796768654,29.059767368384733,27.955034610680208,28.50740098953247
2015-06-30,27.98115348815918,28.13508049264948,27.85399691548697,28.012384807623985,177482800,41.43037020427675,-0.15794215591401795,-0.09261321355695283,29.00766664861308,27.906079994453325,28.4568733215332
2015-07-01,28.24215507507324,28.318003770854787,28.106075043153183,28.309080294764076,120955200,46.40848345120934,-0.15087430914587685,-0.10426543267473765,28.908862655116614,27.92635958914608,28.417611122131348
2015-07-02,28.20646476745605,28.26223522028511,28.05699866037003,28.20423347278873,108844000,45.83479068710003,-0.14646454708165635,-0.11270525555612139,28.840273364634783,27.929808727650375,28.38504104614258
2015-07-06,28.10831069946289,28.15962026945185,27.851766253476693,27.87184450329126,112241600,44.215951651677656,-0.1491704477877036,-0.11999829400243783,28.801893669972504,27.909071295847806,28.355482482910155
2015-07-07,28.03915023803711,28.141767655400127,27.61083191524409,28.08376591446313,187787200,43.06187251893854,-0.15510758118637114,-0.12702015143922452,28.79272230779162,27.87117158258924,28.33194694519043
2015-07-08,27.343137741088867,27.80491702574673,27.33644555901804,27.769224820709265,243046400,33.56659369328659,-0.21351393809360175,-0.14431890877009998,28.905879531210044,27.649819626504797,28.27784957885742
2015-07-09,26.785430908203125,27.675526788735414,26.595811723906333,27.62867981628414,314380000,28.200635156806484,-0.30133013102213724,-0.17572115322050744,29.049365586693163,27.30979788834346,28.179581737518312
2015-07-10,27.50153160095215,27.6286881938704,27.0397522159354,27.202602723627663,245418000,41.198726500657884,-0.3095731883847783,-0.20249156025336162,29.005301773373347,27.235406005557316,28.12035388946533
2015-07-13,28.03246307373047,28.054770915935904,27.73353254184397,27.89192043407561,165762000,48.6248347260528,-0.27015001682749684,-0.2160232515681887,28.981661601808426,27.225361637327318,28.103511619567872
2015-07-14,28.02130508422852,28.190847729085604,27.894148526080468,28.117230326479085,127072400,48.48624683954198,-0.23707437996280234,-0.22023347724711143,28.962296878215867,27.215502728107374,28.08889980316162
2015-07-15,28.291229248046875,28.36484663865648,28.01460833718573,28.045839647993663,134596800,52.04685916604474,-0.18692630519198516,-0.2135720428360862,28.941814902998775,27.218583961747317,28.080199432373046
2015-07-16,28.668243408203125,28.681631176702723,28.40946938252491,28.49647115600096,144889600,56.562947488601736,-0.11543108505774669,-0.1939438512804183,28.98283709906131,27.204554563536345,28.093695831298827
2015-07-17,28.91585922241211,28.91585922241211,28.623622635365845,28.79539655900322,184658800,59.275666163670074,-0.038348029003621775,-0.162824686825059,29.054689168666968,27.171517992282737,28.113103580474853
2015-07-20,29.462421417236328,29.663193719656736,29.156796969560496,29.21703002187017,235600800,64.53984814844628,0.06608209631255235,-0.11704333019753674,29.284294265259835,27.063939529906182,28.17411689758301
2015-07-21,29.16794776916504,29.652034906839845,29.072024221109125,29.636420949603064,307025600,60.03699885735409,0.12365672289574903,-0.0689033195788796,29.395696889828336,27.02258447461258,28.209140682220458
2015-07-22,27.93431282043457,27.996775473476976,27.21375761117045,27.21375761117045,461802400,45.663724520705294,0.06894622960327723,-0.041333409742448236,29.37977827757083,26.99812642366208,28.188952350616454
2015-07-23,27.920923233032227,28.351469539872237,27.898613687990725,28.15292684325403,203998000,45.536298044115576,0.024228055753965805,-0.028221116643165428,29.33828156606918,26.97381502969498,28.15604829788208
2015-07-24,27.7736873626709,28.050308350612383,27.63983860734304,27.956614392080805,168649200,44.07964036482611,-0.02282896533347767,-0.02714268638122788,29.308325494499066,26.93684738758101,28.12258644104004
2015-07-27,27.387758255004883,27.57514789594571,27.24275641260931,27.459144379653896,177822000,40.42898211064637,-0.09022321021200241,-0.03975879114738279,29.303511621039302,26.85287513585767,28.078193378448486
2015-07-28,27.523836135864254,27.64207093784612,27.338679506679952,27.523836135864254,134472400,42.24527281095203,-0.1311415687210733,-0.05803534666212089,29.30813344209826,26.822598712747933,28.065366077423096
2015-07-29,27.43683242797852,27.55060463216349,27.276213246065424,27.47252633594996,148046800,41.376631700368655,-0.16864608762680078,-0.08015749485505687,29.31058879551262,26.765711253315505,28.038150024414062
2015-07-30,27.298524856567383,27.34314054293076,27.151290028005437,27.28737008398687,134513200,39.969659281546086,-0.20714115984355175,-0.10555422785275584,29.29912810312055,26.68280892385699,27.99096851348877
2015-07-31,27.05982208251953,27.358750867204524,26.97282031969456,27.34982739127645,171540000,37.59368599273779,-0.2539823504235308,-0.13523985236691083,29.298280151646658,26.568992606837227,27.933636379241943
2015-08-03,26.421804428100582,27.343131492175804,26.216567913617403,27.104434074985534,279904000,32.10094804475257,-0.3386828983766108,-0.17592846156885084,29.360877980368304,26.33774415097935,27.849311065673827
2015-08-04,25.5741024017334,26.25673229818468,25.26401877543825,26.1942696543237,496554400,26.55035368940362,-0.46880704604576096,-0.23450417846423288,29.52943801272984,25.922679334987443,27.726058673858642
2015-08-05,25.74364280700684,26.198729931797956,25.007472107672537,25.19709131750736,397250400,29.18757032087119,-0.551889043416633,-0.29798115145471293,29.6418950517614,25.650272802547686,27.646083927154542
2015-08-06,25.79966163635254,26.106667700331585,25.57333038339867,25.98789944271197,211612000,30.080870873673774,-0.606223704048098,-0.35962966197338997,29.719825130316412,25.47376579680761,27.59679546356201
2015-08-07,25.887062072753903,26.05064970055352,25.658489382480678,25.676417121630852,154681600,31.532111073101774,-0.6349129480316371,-0.4146863191850394,29.766408064312458,25.26573590999174,27.5160719871521
2015-08-10,26.82823944091797,26.88874340445432,26.113386881257615,26.113386881257615,219806400,44.81535382765786,-0.575075124654866,-0.44676408027900477,29.712141303601967,25.19958030742098,27.455860805511474
2015-08-11,25.432151794433597,26.48314180457779,25.396298032277432,26.400227308211974,388331200,34.21240493882195,-0.6330088915333043,-0.4840130425298647,29.73033715099782,24.922469131045638,27.32640314102173
2015-08-12,25.82431983947754,25.8646564026347,24.56716561571015,25.217031706716167,404870000,38.60647153690747,-0.6399007578130984,-0.5151905855865114,29.64909840402657,24.75701693715995,27.20305767059326
2015-08-13,25.80415153503418,26.08426607251896,25.66745550396693,26.003592948948665,194143200,38.46418590792662,-0.6396169194088372,-0.5400758523509767,29.481240875928883,24.638465277940746,27.059853076934814
2015-08-14,25.98566055297852,26.06409226748677,25.548682636658828,25.61815048241141,171718000,40.586452385921724,-0.6176261053312047,-0.5555859029470223,29.21965716891341,24.607029118012857,26.913343143463134
2015-08-17,26.254568099975582,26.36437248612328,25.882575288173083,26.003584936240777,163538800,43.685184930996854,-0.5719070466172695,-0.5588501316810717,28.75380480946885,24.752096145731347,26.7529504776001
2015-08-18,26.106674194335938,26.3173208679812,25.99686977729429,26.09098784904427,138242800,42.37614754299506,-0.5413676164893708,-0.5553536286427315,28.281194718773143,24.91857887894414,26.59988679885864
2015-08-19,25.77277374267578,26.11115080601388,25.698823109092043,26.01703275037082,193146000,39.49842411299349,-0.5379072144818373,-0.5518643458105528,28.092046842996396,24.89157284694501,26.491809844970703
2015-08-20,25.24391365051269,25.62486860467399,25.01533931026963,25.564364637952508,274006400,35.39811845762442,-0.571254346021913,-0.5557423458528249,27.90459138867449,24.811327343014966,26.357959365844728
2015-08-21,23.69993019104004,25.075852599969775,23.675279976085,24.746437645282736,513102000,26.6877737679806,-0.7140377666904811,-0.5874014300203562,27.9537943067107,24.354748707815663,26.154271507263182
2015-08-24,23.108325958251957,24.381166289894814,20.61642679920939,21.25957029419241,648825200,24.227738398043115,-0.8649614365912264,-0.6429134313345302,28.086553801925504,23.794045982925567,25.940299892425536
2015-08-25,23.247257232666016,24.898812593986147,23.19347573864992,24.898812593986147,414406400,25.953912319478604,-0.9622665300178497,-0.706784051071194,28.04433481718793,23.40860707734332,25.726470947265625
2015-08-26,24.580602645874023,24.625420271963097,23.54081799152532,23.997963248618984,387098400,40.065569547487186,-0.9211729773182107,-0.7496618363205975,27.81266102561049,23.354657890710314,25.5836594581604
2015-08-27,25.30442237854004,25.3761316202168,24.654556414147635,25.14980034129892,338464400,46.073819524966375,-0.8207388707190013,-0.7638772432002783,27.571087665688164,23.3968210028299,25.483954334259032
2015-08-28,25.38733291625977,25.391813995177863,24.99517268813353,25.136349754773125,212657600,46.73253465580627,-0.726084084810708,-0.7563186115223642,27.358223808397856,23.442435943494235,25.400329875946046
2015-08-31,25.2685661315918,25.66520746167961,25.09825605819991,25.10497853180908,224917200,45.86820449233097,-0.653124163177317,-0.7356797218533548,27.243941047705395,23.441394874535813,25.342667961120604
2015-09-01,24.139144897460938,25.071364966794416,24.05847179313516,24.68368749681841,307383600,38.56378624957665,-0.6786151017920545,-0.7242667978410948,27.238972293617127,23.30286787819684,25.270920085906983
2015-09-02,25.17444610595703,25.17444610595703,24.455112372767545,24.70161446705182,247555200,46.90987661807065,-0.608264998868961,-0.701066438046668,27.19877253036934,23.286147971339645,25.242460250854492
2015-09-03,24.732988357543945,25.27304817756337,24.659037725648208,25.208061414050437,212935600,44.15533743612455,-0.581431604727193,-0.677139471382773,27.13992064610069,23.238332527727437,25.189126586914064
2015-09-04,24.48648834228516,24.75091649826802,24.316179957517583,24.419261888197923,199985200,42.64938945000029,-0.5734461079162259,-0.6564007986894635,27.06519622927773,23.172999571503517,25.119097900390624
2015-09-08,25.167728424072266,25.22375132713337,24.7217865944172,25.04223766831405,219374400,47.93439677707047,-0.5063107280167358,-0.6263827845549181,26.818196296355072,23.25394840274161,25.03607234954834
2015-09-09,24.683687210083008,25.55092050698643,24.59853131779331,25.492657928736985,340043200,44.77699855885425,-0.4865548351599678,-0.5984171946759281,26.777362993165,23.219935247496622,24.99864912033081
2015-09-10,25.22598648071289,25.385091280879728,24.62766243437784,24.7105752161972,251571200,48.84266172616586,-0.4222714464024513,-0.5631880450212328,26.71063745586566,23.2268274489195,24.96873245239258
2015-09-11,25.5935001373291,25.5935001373291,25.04447642895034,25.051198903061263,199662000,51.45126737191483,-0.33777742908284836,-0.518105921833556,26.682227499545643,23.234172265469002,24.958199882507323
2015-09-14,25.84000396728516,26.194069134635672,25.739163422891465,26.12460128003928,233453600,53.17593141873871,-0.24806497404583538,-0.46409773227601187,26.658675721423297,23.243158385022017,24.950917053222657
2015-09-15,26.057374954223636,26.11339786278008,25.64056437778901,25.978943224181307,173364800,54.704021129862355,-0.15761035106680765,-0.402800256034171,26.620640506246843,23.261474285623272,24.941057395935058
2015-09-16,26.08650016784668,26.11563145610736,25.869131074034687,26.050644696433867,148694000,54.91632175431556,-0.08262183623790165,-0.33876457207491717,26.616852403794592,23.2632449854266,24.940048694610596
2015-09-17,25.52851676940918,26.10443216057165,25.483699129582156,25.918437416574463,256450400,50.0741310937594,-0.06744008761496545,-0.28449967518292685,26.583627740576453,23.272043951318075,24.927835845947264
2015-09-18,25.42318725585937,25.6136664530352,25.06912388404365,25.14531419516762,297141200,49.19236851760761,-0.06317936156832005,-0.2402356124600055,26.601257088370083,23.272341964059116,24.9367995262146
2015-09-21,25.81759262084961,25.853448096928165,25.470251672175387,25.472491357167897,200888000,52.560983211418126,-0.02765865692778746,-0.1977202213535619,26.64728982056784,23.438075474842318,25.042682647705078
